label,original,text,favorite_count,retweet_count,user.followers_count,user.friends_count,user.verified,user.created_at,created_at,txt_len,avg_wrd_length,url_cnt,puncutaion_cnt,tweet_age
1,Key point: Officer Wilson was not aware that #MikeBrown was a robbery suspect. It will be key in establishing his state of mind. #Ferguson,key point officer wilson aware robbery suspect key establish state mind,118,369,101807,35,True,Fri Sep 05 16:36:39 +0000 2008,Fri Aug 15 19:20:05 +0000 2014,22,4.0,0,2,5.95
1,#Ferguson officials to release name of cop who shot Michael Brown on Friday http://t.co/x0P9yUhzUU http://t.co/Gk2DxncNov,official release name cop shot michael brown friday,131,241,1696410,2893,True,Tue Mar 18 23:19:17 +0000 2008,Fri Aug 15 12:02:45 +0000 2014,12,4.0,2,0,6.41
1,"If Mike Brown was engaged in a robbery before being shot, why isn't his alleged accomplice under arrest? #Ferguson http://t.co/upMLU4bbK4",mike brown engage robbery shot allege accomplice arrest,177,407,37830,5439,False,Tue Jan 06 01:27:19 +0000 2009,Fri Aug 15 14:46:24 +0000 2014,19,4.0,1,2,5.61
1,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific.",police chief basically confirm gun death crime walk street horrific,77,197,14866,1361,False,Tue Jun 28 00:54:08 +0000 2011,Fri Aug 15 19:27:20 +0000 2014,19,5.0,0,2,3.13
1,"Every time the police talk, their story changes. I hate it. #Ferguson",every time police talk story change hate,97,210,5849,617,False,Sat Mar 23 15:38:36 +0000 2013,Fri Aug 15 14:10:11 +0000 2014,11,4.0,0,3,1.39
1,"Reminder: Forget the robbery, forget the minor looting. NOTHING justifies militarized police pointing sniper rifles at journalists #Ferguson",reminder forget robbery forget minor loot nothing justifies militarize police point sniper rifle journalist,69,114,63831,139,False,Mon Jan 05 20:04:23 +0000 2009,Fri Aug 15 15:30:08 +0000 2014,17,7.0,0,2,5.61
1,"basically #Ferguson PD did an opposition research dump on mike brown, and not their jobs",basically pd opposition research dump mike brown job,51,101,21397,3999,False,Thu Apr 05 07:03:07 +0000 2007,Fri Aug 15 14:29:51 +0000 2014,14,5.0,0,1,7.37
1,"Let's not forget that even if Mike Brown did shoplift, that's not why police said he was stopped or why he was shot. #mikebrown #ferguson",let forget even mike brown shoplift police say stop shot,31,128,185,585,False,Wed Apr 15 05:52:22 +0000 2009,Fri Aug 15 14:41:11 +0000 2014,25,4.0,0,2,5.34
1,"So police narrative in #Ferguson is unarmed teen suspected in unarmed robbery was shot to death. We've still got a problem, Chief.",police narrative unarmed teen suspect unarmed robbery shot death still get problem chief,76,168,1723,1393,False,Tue Jan 22 02:56:38 +0000 2008,Fri Aug 15 14:22:01 +0000 2014,22,4.0,0,3,6.57
1,#Ferguson cops beat this man – then charged him for getting blood on their uniforms http://t.co/oLmNINLm1x http://t.co/x6dnPvSU5H,cop beat man charge get blood uniform,79,232,26012,2022,False,Wed Jan 23 03:50:41 +0000 2008,Fri Aug 15 16:20:05 +0000 2014,13,5.0,2,0,6.56
1,"Increasingly seems like #Ferguson police dept. spent all week playing dress-up, couldn't even be bothered to get its story straight",increasingly seem like police dept spent week play dress even bother get story straight,89,136,81734,72238,False,Wed Aug 18 00:29:10 +0000 2010,Fri Aug 15 19:58:27 +0000 2014,21,5.0,0,3,3.99
1,"Remarkably, despite the military-style police presence in #Ferguson, a known killer was able to skip town http://t.co/lDGjp6Wt1j",remarkably despite military style police presence know killer able skip town,65,120,81738,72238,False,Wed Aug 18 00:29:10 +0000 2010,Fri Aug 15 22:48:46 +0000 2014,16,5.0,1,3,3.99
1,"""Police in #Ferguson, once charged a man with destruction of property for bleeding on their uniforms while four of them allegedly beat him.""",police charge man destruction property bleeding uniform four allegedly beat,32,196,2995,978,True,Tue Mar 24 03:14:52 +0000 2009,Fri Aug 15 14:20:37 +0000 2014,22,5.0,0,4,5.4
1,"MSNBC is literally reporting that Police Chief CLEARLY said it was about jay walking. 

This is a fucking clown show. #Ferguson",msnbc literally reporting police chief clearly say jay walk fuck clown show,69,139,28396,521,False,Wed Mar 21 05:53:23 +0000 2007,Fri Aug 15 22:10:16 +0000 2014,20,5.0,0,2,7.41
1,"First, #MikeBrown was accused of shoplifting. Now, it's a robbery? It's very telling how the #Ferguson PD keeps spewing lie after lie.",first accuse shoplift robbery tell pd keep spew lie lie,58,151,14865,1361,False,Tue Jun 28 00:54:08 +0000 2011,Fri Aug 15 13:50:31 +0000 2014,22,4.0,0,5,3.13
1,BREAKING - #Ferguson's police chief has announced Darren Wilson as the cop who shot and killed #MikeBrown. (not the guy named by Anonymous),break police chief announce darren wilson cop shot kill guy name anonymous,44,145,118431,206,False,Fri Oct 24 12:49:50 +0000 2008,Fri Aug 15 13:49:45 +0000 2014,21,4.0,0,2,5.81
1,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson,world let cop kill someone leave town,62,176,25527,1593,False,Sat Jun 13 04:10:49 +0000 2009,Fri Aug 15 19:59:13 +0000 2014,13,4.0,1,1,5.18
1,KKK already raising money for the police officer who shot and killed #MikeBrown - #Ferguson http://t.co/VWkZXjHF7V,kkk already raise money police officer shot kill,39,180,18565,36,False,Tue Aug 12 06:41:41 +0000 2014,Fri Aug 15 11:48:32 +0000 2014,12,5.0,1,1,0.01
1,BREAKING: Darren Wilson named as officer who fatally shot #MichaelBrown in #Ferguson,break darren wilson name officer fatally shot,46,238,153336,19775,True,Sat Feb 16 17:16:11 +0000 2008,Fri Aug 15 13:47:20 +0000 2014,10,5.0,0,0,6.5
1,Not just Mike Brown… Second police shooting in #Ferguson leaves man in critical condition http://t.co/uZpgcJK0bB,mike brown second police shoot leaf man critical condition,69,270,386181,693,True,Mon Mar 19 12:22:54 +0000 2007,Wed Aug 13 15:35:05 +0000 2014,13,5.0,1,0,7.41
1,#Ferguson is completely shut down. No journalists allowed.,completely shut journalist allow,140,472,7123,2797,False,Fri Apr 08 06:39:37 +0000 2011,Wed Aug 13 03:59:29 +0000 2014,7,6.0,0,2,3.35
1,"BREAKING: #Ferguson police chief just announced that officer Darren Wilson shot the unarmed teen, Michael Brown.",break police chief announce officer darren wilson shot unarmed teen michael brown,49,123,288854,1072,False,Sat Dec 11 02:06:01 +0000 2010,Fri Aug 15 13:48:19 +0000 2014,15,6.0,0,2,3.68
1,WOKE. #Ferguson #mikebrown RT @ChamNature: 10 mins RT @DragonflyJonez: 6'4 290. In sandals. RT @_TheSpeakEasy: Hmm http://t.co/urAzIWRNI6,woke rt 10 min rt 6 4 290 sandal rt hmm,42,175,3455,1053,False,Sat Jan 08 16:57:43 +0000 2011,Fri Aug 15 20:57:42 +0000 2014,12,3.0,1,3,3.6
1,BOMBSHELL: #Ferguson chief says the police officer might not have even known about the robbery when he shot and killed Michael Brown.,bombshell chief say police officer might even know robbery shot kill michael brown,44,188,7798,2858,False,Sat May 10 07:33:08 +0000 2008,Fri Aug 15 19:11:14 +0000 2014,21,5.0,0,1,6.27
1,"So since we now know the officer knew nothing abt a robbery, we must ask why those tapes were released? #Ferguson. But we know why.",since know officer knew nothing abt robbery must ask tape release know,52,100,13517,687,False,Sun Jan 22 02:17:35 +0000 2012,Fri Aug 15 19:18:48 +0000 2014,24,4.0,0,4,2.56
1,"Hard to believe this guy assaulted a cop. 😂😂😂 

#Ferguson http://t.co/J86VLXnZF6",hard believe guy assault cop,239,385,18644,12432,False,Thu Sep 15 05:25:59 +0000 2011,Fri Aug 15 21:06:58 +0000 2014,8,4.0,1,1,2.92
1,"So a large Negro robbed a store and then the cops saw a large Negro.

WHAT WERE THEY SUPPOSED TO DO?!?!

Perhaps not execute him. #Ferguson",large negro robbed store cop saw large negro suppose perhaps execute,300,461,28393,521,False,Wed Mar 21 05:53:23 +0000 2007,Fri Aug 15 14:54:02 +0000 2014,25,4.0,0,6,7.41
1,"Michael Brown is the 17 yr old boy who was shot 10x &amp; killed by police in #Ferguson today. Media reports ""police shoot man"". #blackboysonly",michael brown 17 yr old boy shot 10x kill police today medium report police shoot man,54,293,1034,516,False,Fri Apr 13 00:20:31 +0000 2012,Sat Aug 09 23:47:46 +0000 2014,22,4.0,0,4,2.32
1,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER,chief let day go b4 disclose repeat q cop kill knew nothing robbery danger,86,150,32220,236,False,Tue Aug 26 14:09:47 +0000 2008,Fri Aug 15 21:12:05 +0000 2014,21,4.0,0,1,5.97
1,Look at his arrive time on the report. This man was still in the store. Exlplain this. #Ferguson #FergusonShooting http://t.co/caOWNddXxa,look arrive time report man still store exlplain,140,437,385,375,False,Tue Jan 21 09:58:20 +0000 2014,Fri Aug 15 14:57:57 +0000 2014,17,4.0,1,3,0.56
1,Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/kLB4im10qo,report police beat wrong suspect charge get blood uniform 2009,35,113,162646,521,True,Fri May 09 19:46:43 +0000 2008,Fri Aug 15 16:12:11 +0000 2014,16,5.0,1,0,6.27
1,#Ferguson Police: Video Shows Michael Brown Strong-Arming Store Clerk http://t.co/Nm8bHDdUz7 http://t.co/mgdyuatgFE,police video show michael brown strong arm store clerk,29,107,437276,126159,True,Mon Nov 12 01:50:27 +0000 2007,Fri Aug 15 21:45:03 +0000 2014,9,6.0,2,1,6.76
1,White man aiming down on police...nothing happens. Unarmed black kid walking back from store shot 10 times. #Ferguson http://t.co/48EcUF2Bwa,white man aim police nothing happens unarmed black kid walk back store shot 10 time,289,767,2608,737,False,Thu Jan 13 06:08:14 +0000 2011,Sun Aug 10 02:28:24 +0000 2014,18,5.0,1,5,3.57
1,#Ferguson police chief says he released the robbery video because he was getting FOIA requests for it. How did anyone know to request it?,police chief say release robbery video get foia request anyone know request,53,118,521,340,False,Thu Sep 10 23:29:14 +0000 2009,Fri Aug 15 19:15:17 +0000 2014,23,4.0,0,2,4.93
1,"If #MikeBrown is indeed the robber, where’s the red ball cap? Sandals? Stolen cigars? #ferguson",indeed robber red ball cap sandal steal cigar,401,917,32189,236,False,Tue Aug 26 14:09:47 +0000 2008,Fri Aug 15 15:11:55 +0000 2014,14,4.0,0,4,5.97
1,"The ""Robbery"" Incident Report released by #Ferguson PD today is sketchy at best. What stood out? NAMING #MikeBrown. How did they know?",robbery incident report release pd today sketchy best stood name know,32,159,8925,1905,False,Fri Mar 05 03:12:21 +0000 2010,Fri Aug 15 15:51:06 +0000 2014,20,4.0,0,6,4.45
1,Supposedly there might be one or two witnesses who have the shooting or part of the shooting recorded on their phones. #Ferguson,supposedly might one two witness shoot part shoot record phone,110,328,133562,127,True,Fri Mar 13 12:55:21 +0000 2009,Sun Aug 10 04:12:04 +0000 2014,21,5.0,0,1,5.41
1,"Cop who shot Brown did not know he was a robbery suspect, #Ferguson police chief says http://t.co/9pWsMI9HOj http://t.co/urxcAQk7Uy",cop shot brown know robbery suspect police chief say,160,585,1697847,2893,True,Tue Mar 18 23:19:17 +0000 2008,Fri Aug 15 19:23:11 +0000 2014,15,4.0,2,1,6.41
1,#Ferguson Police Chief says #MikeBrown was stopped because he was walking in road NOT because he was suspected of stealing cigars.,police chief say stop walk road suspect steal cigar,300,870,1360,570,False,Fri May 08 20:25:41 +0000 2009,Fri Aug 15 19:59:32 +0000 2014,19,5.0,0,1,5.27
1,"RT @bonedog84: Over 50 people have been arrested in #Ferguson.

None of them is the cop who shot that boy 10 times in cold blood.",rt 50 people arrest none cop shot boy 10 time cold blood,60,131,34600,5628,True,Mon Aug 04 20:24:44 +0000 2008,Wed Aug 13 14:38:04 +0000 2014,23,4.0,0,2,6.02
1,"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!",oh police chief say cop know robbery stop kid jaywalking b,52,104,283534,1650,True,Wed Sep 03 17:35:09 +0000 2008,Fri Aug 15 20:27:19 +0000 2014,23,4.0,0,6,5.95
1,"Before his death #MikeBrown told his mother, ""The world will know who #MichaelBrown is!"" #Ferguson",death told mother world know,69,131,1075,756,False,Fri May 06 03:36:31 +0000 2011,Wed Aug 13 01:35:10 +0000 2014,12,4.0,0,4,3.27
1,"Prayers out to mya, HU graduate who was shot while protesting in St. Louis! #MikeBrown #Ferguson http://t.co/J0OEIkJLHU",prayer mya hu graduate shot protest st louis,31,108,1865,1493,False,Mon May 23 16:07:13 +0000 2011,Wed Aug 13 19:43:19 +0000 2014,14,4.0,1,3,3.23
1,Why release the report about the robbery if it's not related to the contact with the cop who shot him? This all stinks. #Ferguson,release report robbery related contact cop shot stink,88,216,39625,10503,False,Wed Feb 25 15:59:52 +0000 2009,Fri Aug 15 19:10:34 +0000 2014,24,4.0,0,2,5.47
1,#MikeBrown wanted to walk down the street. And he is dead. And the #Ferguson PD is using his silence in death to make him a criminal.,want walk street dead pd use silence death make criminal,38,108,13953,2025,False,Fri Jul 30 20:36:56 +0000 2010,Fri Aug 15 14:01:22 +0000 2014,24,4.0,0,3,4.04
1,"Let's be clear, #Ferguson PD never said Officer Darren Wilson was responding to robbery call before contact w/ #MikeBrown until today.",let clear pd never say officer darren wilson respond robbery call contact w today,54,175,1967,1801,False,Wed Feb 23 05:02:40 +0000 2011,Fri Aug 15 13:55:06 +0000 2014,20,5.0,0,2,3.48
1,"ICYMI: The info given today seems to line up with this witness account, even the alleged theft: http://t.co/7hjBIrf1a3

#Ferguson #MikeBrown",icymi info give today seem line witness account even allege theft,190,309,108431,1041,True,Thu Mar 06 19:51:29 +0000 2008,Fri Aug 15 19:05:49 +0000 2014,17,4.0,1,1,6.44
1,"Everybody was orgasming about a white cop killing an ""innocent"" black kid. Reality kicked them in the nuts. #Ferguson http://t.co/hUx29W6P10",everybody orgasming white cop kill innocent black kid reality kick nut,71,103,18651,12437,False,Thu Sep 15 05:25:59 +0000 2011,Fri Aug 15 21:08:58 +0000 2014,18,5.0,1,4,2.92
1,"Even if #MikeBrown was running down the street with a bag full of boosted goods, he deserved a trial. Not a street execution. #Ferguson",even run street bag full boost good deserve trial street execution,271,448,3525,1480,False,Wed Jul 06 17:10:49 +0000 2011,Fri Aug 15 15:50:34 +0000 2014,22,4.0,0,3,3.11
1,"RT .@rolandsmartin: This is simple: IF #MikeBrown was a robbery suspect, why didn’t #Ferguson police say that on DAY ONE? Why wait six days?",rt simple robbery suspect police say day one wait six day,99,253,1000580,2221,True,Mon Apr 06 23:50:23 +0000 2009,Fri Aug 15 15:16:07 +0000 2014,22,4.0,0,4,5.36
1,COUNTDOWN: One hour until #Ferguson police release the name of the officer that shot #MichaelBrown.,countdown one hour police release name officer shot,90,226,7975,2866,False,Sat May 10 07:33:08 +0000 2008,Fri Aug 15 12:03:55 +0000 2014,13,5.0,0,1,6.27
1,Photos of alleged robbery involving Michael Brown in #Ferguson (via police) http://t.co/gr83XTGO1t http://t.co/7V34OtGYcn,photo allege robbery involve michael brown via police,83,261,1696955,2893,True,Tue Mar 18 23:19:17 +0000 2008,Fri Aug 15 14:55:50 +0000 2014,10,5.0,2,0,6.41
1,American Justice?! #MikeBrown #FergusonShooting #Ferguson #PoliceBrutality ##JusticeForMikeBrown http://t.co/jgIwMophkl,american justice #,97,184,11208,11282,False,Fri Jul 05 20:09:47 +0000 2013,Fri Aug 15 21:05:33 +0000 2014,3,5.0,1,2,1.11
1,"That was very ""SLICK"" of the Police Chief to create a narrative that #MikeBrown was a ""suspect"" in a robbery!  #Ferguson",slick police chief create narrative suspect robbery,58,109,58301,4177,False,Tue Sep 21 18:24:17 +0000 2010,Fri Aug 15 13:53:48 +0000 2014,19,4.0,0,5,3.9
1,"What are #Ferguson Police hiding about ""drive by"" shooting of black woman recording last night's action? http://t.co/wfuDYm9q27 #OpFerguson",police hiding drive shoot black woman record last night action,127,427,4477,1323,False,Mon Sep 19 09:52:07 +0000 2011,Wed Aug 13 09:54:29 +0000 2014,16,5.0,1,3,2.9
1,Just did a google map search. There are 2 Quick Trips in #Ferguson and they are on opposite ends of the town. Did #MikeBrown teleport?,google map search 2 quick trip opposite end town teleport,18,149,1624,988,False,Mon Feb 22 19:16:39 +0000 2010,Fri Aug 15 14:28:14 +0000 2014,23,4.0,0,3,4.48
1,now shameful #ferguson police say Brown wasn't even a robbery suspect when he was shot. he was just an unarmed kid walking down the street.,shameful police say brown even robbery suspect shot unarmed kid walk street,158,259,1320790,1190,True,Mon Apr 21 17:53:55 +0000 2008,Fri Aug 15 20:48:21 +0000 2014,25,4.0,0,2,6.32
1,The name of the officer who fatally shot teenager #MichaelBrown will be released shortly. Watch CNN: http://t.co/0QL42wwP0v #Ferguson,name officer fatally shot teenager release shortly watch cnn,96,277,13663284,970,True,Fri Feb 09 00:35:02 +0000 2007,Fri Aug 15 13:30:13 +0000 2014,15,5.0,1,1,7.52
1,"So last week NYPD tried to tell us that #EricGarner wasn't in a chokehold, now #Ferguson police telling us #MikeBrown assaulted the officer",last week nypd try tell u chokehold police tell u assault officer,60,219,10149,416,False,Wed Mar 11 21:14:50 +0000 2009,Sun Aug 10 16:29:08 +0000 2014,21,4.0,0,1,5.42
